,userId,movieId,rating,tag,title,genres
12182,480,2395,5.0,,Rushmore (1998),Comedy|Drama
12183,495,2395,3.5,,Rushmore (1998),Comedy|Drama
12184,510,2395,4.5,,Rushmore (1998),Comedy|Drama
12185,553,2395,3.0,,Rushmore (1998),Comedy|Drama
12186,561,2395,4.0,,Rushmore (1998),Comedy|Drama
12187,562,2395,3.0,,Rushmore (1998),Comedy|Drama
12188,594,2395,4.0,,Rushmore (1998),Comedy|Drama
12189,597,2395,5.0,,Rushmore (1998),Comedy|Drama
12190,599,2395,5.0,,Rushmore (1998),Comedy|Drama
12191,603,2395,5.0,,Rushmore (1998),Comedy|Drama
12246,1,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12247,19,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12248,135,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12249,160,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12250,202,2414,4.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12251,217,2414,4.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12252,234,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12253,288,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12254,414,2414,4.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12255,448,2414,3.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12256,597,2414,4.0,,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
12321,1,2470,5.0,,Crocodile Dundee (1986),Adventure|Comedy
12322,18,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12323,19,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12324,45,2470,1.0,,Crocodile Dundee (1986),Adventure|Comedy
12325,51,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12326,57,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12327,64,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12328,66,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12329,68,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12330,80,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12331,104,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12332,132,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12333,135,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12334,140,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12335,160,2470,2.0,,Crocodile Dundee (1986),Adventure|Comedy
12336,202,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12337,217,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12338,232,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12339,237,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12340,239,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12341,274,2470,1.5,,Crocodile Dundee (1986),Adventure|Comedy
12342,275,2470,2.0,,Crocodile Dundee (1986),Adventure|Comedy
12343,282,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12344,288,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12345,294,2470,2.0,,Crocodile Dundee (1986),Adventure|Comedy
12346,307,2470,2.5,,Crocodile Dundee (1986),Adventure|Comedy
12347,325,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12348,327,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12349,354,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12350,359,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12351,376,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12352,380,2470,5.0,,Crocodile Dundee (1986),Adventure|Comedy
12353,381,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12354,387,2470,2.5,,Crocodile Dundee (1986),Adventure|Comedy
12355,414,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12356,425,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12357,428,2470,2.0,,Crocodile Dundee (1986),Adventure|Comedy
12358,448,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12359,469,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12360,474,2470,2.0,Australia,Crocodile Dundee (1986),Adventure|Comedy
12361,477,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12362,480,2470,4.5,,Crocodile Dundee (1986),Adventure|Comedy
12363,483,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12364,520,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12365,527,2470,5.0,,Crocodile Dundee (1986),Adventure|Comedy
12366,528,2470,2.0,,Crocodile Dundee (1986),Adventure|Comedy
12367,552,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12368,555,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12369,577,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12370,587,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12371,590,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12372,597,2470,4.0,,Crocodile Dundee (1986),Adventure|Comedy
12373,599,2470,3.5,,Crocodile Dundee (1986),Adventure|Comedy
12374,600,2470,3.0,,Crocodile Dundee (1986),Adventure|Comedy
12375,603,2470,1.0,,Crocodile Dundee (1986),Adventure|Comedy
12376,606,2470,2.5,,Crocodile Dundee (1986),Adventure|Comedy
12377,608,2470,1.5,,Crocodile Dundee (1986),Adventure|Comedy
12378,1,2478,4.0,,¡Three Amigos! (1986),Comedy|Western
12379,19,2478,2.0,,¡Three Amigos! (1986),Comedy|Western
12380,27,2478,5.0,,¡Three Amigos! (1986),Comedy|Western
12381,42,2478,5.0,,¡Three Amigos! (1986),Comedy|Western
12382,57,2478,2.0,,¡Three Amigos! (1986),Comedy|Western
12383,68,2478,4.0,,¡Three Amigos! (1986),Comedy|Western
12384,88,2478,3.5,,¡Three Amigos! (1986),Comedy|Western
12385,141,2478,3.5,,¡Three Amigos! (1986),Comedy|Western
12386,198,2478,2.0,,¡Three Amigos! (1986),Comedy|Western
12387,215,2478,2.5,,¡Three Amigos! (1986),Comedy|Western
12388,217,2478,2.0,,¡Three Amigos! (1986),Comedy|Western
12389,221,2478,3.5,,¡Three Amigos! (1986),Comedy|Western
12390,239,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12391,282,2478,4.0,,¡Three Amigos! (1986),Comedy|Western
12392,294,2478,4.0,,¡Three Amigos! (1986),Comedy|Western
12393,307,2478,2.5,,¡Three Amigos! (1986),Comedy|Western
12394,313,2478,1.0,,¡Three Amigos! (1986),Comedy|Western
12395,414,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12396,421,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12397,448,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12398,474,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12399,477,2478,3.5,,¡Three Amigos! (1986),Comedy|Western
12400,555,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12401,561,2478,4.0,,¡Three Amigos! (1986),Comedy|Western
12402,597,2478,3.0,,¡Three Amigos! (1986),Comedy|Western
12403,599,2478,2.5,,¡Three Amigos! (1986),Comedy|Western
12404,1,2492,4.0,,20 Dates (1998),Comedy|Romance
12405,42,2492,1.0,,20 Dates (1998),Comedy|Romance
12406,45,2492,4.0,,20 Dates (1998),Comedy|Romance
12407,101,2492,1.0,,20 Dates (1998),Comedy|Romance
12408,186,2492,4.0,,20 Dates (1998),Comedy|Romance
12409,409,2492,4.0,,20 Dates (1998),Comedy|Romance
12410,555,2492,3.0,,20 Dates (1998),Comedy|Romance
12529,1,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12530,7,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12531,21,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12532,27,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12533,39,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12534,57,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12535,75,2529,1.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12536,91,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12537,103,2529,3.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12538,140,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12539,160,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12540,182,2529,4.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12541,183,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12542,186,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12543,199,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12544,202,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12545,217,2529,2.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12546,232,2529,3.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12547,265,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12548,274,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12549,288,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12550,290,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12551,292,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12552,298,2529,3.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12553,312,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12554,313,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12555,315,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12556,318,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12557,361,2529,2.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12558,367,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12559,368,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12560,380,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12561,387,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12562,414,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12563,425,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12564,448,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12565,452,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12566,469,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12567,474,2529,4.0,twist ending,Planet of the Apes (1968),Action|Drama|Sci-Fi
12568,477,2529,3.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12569,479,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12570,483,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12571,489,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12572,527,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12573,546,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12574,555,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12575,561,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12576,577,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12577,580,2529,3.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12578,590,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12579,597,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12580,599,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12581,600,2529,2.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12582,603,2529,4.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12583,607,2529,5.0,,Planet of the Apes (1968),Action|Drama|Sci-Fi
12584,608,2529,3.5,,Planet of the Apes (1968),Action|Drama|Sci-Fi
13094,1,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13095,4,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13096,7,2628,1.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13097,19,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13098,21,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13099,27,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13100,28,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13101,34,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13102,42,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13103,45,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13104,57,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13105,62,2628,4.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13106,66,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13107,68,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13108,69,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13109,75,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13110,76,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13111,82,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13112,86,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13113,91,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13114,93,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13115,96,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13116,103,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13117,104,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13118,129,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13119,132,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13120,135,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13121,137,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13122,140,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13123,155,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13124,160,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13125,166,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13126,169,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13127,177,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13128,182,2628,1.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13129,186,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13130,187,2628,1.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13131,197,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13132,198,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13133,199,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13134,200,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13135,201,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13136,202,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13137,208,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13138,209,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13139,210,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13140,217,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13141,219,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13142,220,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13143,223,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13144,225,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13145,226,2628,2.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13146,232,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13147,234,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13148,237,2628,2.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13149,239,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13150,249,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13151,263,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13152,265,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13153,268,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13154,274,2628,2.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13155,288,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13156,292,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13157,294,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13158,296,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13159,298,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13160,299,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13161,304,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13162,305,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13163,307,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13164,312,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13165,313,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13166,318,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13167,325,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13168,330,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13169,334,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13170,344,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13171,352,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13172,354,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13173,355,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13174,357,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13175,362,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13176,369,2628,2.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13177,370,2628,1.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13178,375,2628,1.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13179,376,2628,4.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13180,380,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13181,381,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13182,382,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13183,391,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13184,392,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13185,412,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13186,414,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13187,422,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13188,425,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13189,428,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13190,432,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13191,434,2628,0.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13192,438,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13193,441,2628,4.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13194,448,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13195,452,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13196,453,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13197,457,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13198,462,2628,0.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13199,465,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13200,469,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13201,474,2628,4.0,prequel|the Force,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13202,477,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13203,480,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13204,483,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13205,489,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13206,511,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13207,520,2628,1.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13208,522,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13209,525,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13210,534,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13211,540,2628,4.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13212,552,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13213,555,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13214,557,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13215,560,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13216,561,2628,2.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13217,567,2628,0.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13218,570,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13219,573,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13220,580,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13221,590,2628,2.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13222,591,2628,5.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13223,593,2628,2.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13224,594,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13225,595,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13226,597,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13227,599,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13228,600,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13229,603,2628,1.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13230,606,2628,3.5,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13231,607,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13232,608,2628,4.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13233,610,2628,3.0,,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
13234,1,2640,4.0,,Superman (1978),Action|Adventure|Sci-Fi
13235,7,2640,3.0,,Superman (1978),Action|Adventure|Sci-Fi
13236,19,2640,3.0,,Superman (1978),Action|Adventure|Sci-Fi
13237,27,2640,4.0,,Superman (1978),Action|Adventure|Sci-Fi
13238,57,2640,4.0,,Superman (1978),Action|Adventure|Sci-Fi
13239,64,2640,4.5,,Superman (1978),Action|Adventure|Sci-Fi
13240,68,2640,3.5,,Superman (1978),Action|Adventure|Sci-Fi
13241,75,2640,1.5,,Superman (1978),Action|Adventure|Sci-Fi
13242,95,2640,4.5,,Superman (1978),Action|Adventure|Sci-Fi
13243,140,2640,3.0,,Superman (1978),Action|Adventure|Sci-Fi
