,userId,movieId,rating,tag,title,genres
15524,472,3450,4.5,,Grumpy Old Men (1993),Comedy
15525,477,3450,4.0,,Grumpy Old Men (1993),Comedy
15526,479,3450,3.0,,Grumpy Old Men (1993),Comedy
15527,555,3450,5.0,,Grumpy Old Men (1993),Comedy
15528,587,3450,1.0,,Grumpy Old Men (1993),Comedy
15529,590,3450,3.0,,Grumpy Old Men (1993),Comedy
15530,599,3450,2.5,,Grumpy Old Men (1993),Comedy
15531,600,3450,2.5,,Grumpy Old Men (1993),Comedy
15532,606,3450,3.5,,Grumpy Old Men (1993),Comedy
15533,608,3450,3.0,,Grumpy Old Men (1993),Comedy
15552,1,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15553,4,3489,1.0,,Hook (1991),Adventure|Comedy|Fantasy
15554,19,3489,2.0,,Hook (1991),Adventure|Comedy|Fantasy
15555,21,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15556,22,3489,5.0,,Hook (1991),Adventure|Comedy|Fantasy
15557,27,3489,5.0,,Hook (1991),Adventure|Comedy|Fantasy
15558,34,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15559,45,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15560,51,3489,5.0,,Hook (1991),Adventure|Comedy|Fantasy
15561,57,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15562,59,3489,2.0,,Hook (1991),Adventure|Comedy|Fantasy
15563,64,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15564,68,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15565,104,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15566,111,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15567,132,3489,2.0,,Hook (1991),Adventure|Comedy|Fantasy
15568,135,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15569,141,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15570,177,3489,5.0,,Hook (1991),Adventure|Comedy|Fantasy
15571,200,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15572,217,3489,2.0,,Hook (1991),Adventure|Comedy|Fantasy
15573,226,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15574,234,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15575,249,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15576,274,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15577,280,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15578,288,3489,2.0,,Hook (1991),Adventure|Comedy|Fantasy
15579,294,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15580,307,3489,2.5,,Hook (1991),Adventure|Comedy|Fantasy
15581,328,3489,1.5,,Hook (1991),Adventure|Comedy|Fantasy
15582,345,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15583,354,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15584,380,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15585,381,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15586,387,3489,2.5,,Hook (1991),Adventure|Comedy|Fantasy
15587,414,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15588,438,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15589,448,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15590,474,3489,4.0,Peter Pan,Hook (1991),Adventure|Comedy|Fantasy
15591,477,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15592,483,3489,4.5,,Hook (1991),Adventure|Comedy|Fantasy
15593,484,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15594,489,3489,4.0,,Hook (1991),Adventure|Comedy|Fantasy
15595,517,3489,2.5,,Hook (1991),Adventure|Comedy|Fantasy
15596,525,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15597,534,3489,4.5,,Hook (1991),Adventure|Comedy|Fantasy
15598,560,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15599,561,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15600,590,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15601,599,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15602,605,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15603,606,3489,3.5,,Hook (1991),Adventure|Comedy|Fantasy
15604,608,3489,3.0,,Hook (1991),Adventure|Comedy|Fantasy
15605,1,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15606,42,3527,2.0,,Predator (1987),Action|Sci-Fi|Thriller
15607,57,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15608,68,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15609,80,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15610,95,3527,4.5,,Predator (1987),Action|Sci-Fi|Thriller
15611,135,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15612,160,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15613,164,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15614,182,3527,1.5,,Predator (1987),Action|Sci-Fi|Thriller
15615,183,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15616,186,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15617,198,3527,2.0,,Predator (1987),Action|Sci-Fi|Thriller
15618,202,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15619,217,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15620,230,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15621,239,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15622,249,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15623,265,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15624,267,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15625,274,3527,4.5,,Predator (1987),Action|Sci-Fi|Thriller
15626,279,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15627,288,3527,2.0,,Predator (1987),Action|Sci-Fi|Thriller
15628,292,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15629,298,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15630,303,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15631,305,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15632,312,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15633,313,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15634,332,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15635,354,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15636,368,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15637,376,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15638,380,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15639,384,3527,2.0,,Predator (1987),Action|Sci-Fi|Thriller
15640,387,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15641,414,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15642,425,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15643,434,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15644,448,3527,1.0,,Predator (1987),Action|Sci-Fi|Thriller
15645,452,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15646,462,3527,1.0,,Predator (1987),Action|Sci-Fi|Thriller
15647,464,3527,2.0,,Predator (1987),Action|Sci-Fi|Thriller
15648,469,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15649,474,3527,2.0,,Predator (1987),Action|Sci-Fi|Thriller
15650,477,3527,4.0,aliens|Arnold Schwarzenegger|dialogue|guns|Jesse Ventura|macho|sci-fi|scifi cult,Predator (1987),Action|Sci-Fi|Thriller
15651,480,3527,2.5,,Predator (1987),Action|Sci-Fi|Thriller
15652,482,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15653,483,3527,2.5,,Predator (1987),Action|Sci-Fi|Thriller
15654,489,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15655,493,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15656,510,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15657,514,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15658,555,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15659,561,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15660,573,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15661,580,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15662,590,3527,3.5,,Predator (1987),Action|Sci-Fi|Thriller
15663,599,3527,4.0,,Predator (1987),Action|Sci-Fi|Thriller
15664,608,3527,3.0,,Predator (1987),Action|Sci-Fi|Thriller
15665,610,3527,5.0,,Predator (1987),Action|Sci-Fi|Thriller
15837,1,3617,4.0,,Road Trip (2000),Comedy
15838,15,3617,1.5,,Road Trip (2000),Comedy
15839,21,3617,2.0,,Road Trip (2000),Comedy
15840,34,3617,1.5,,Road Trip (2000),Comedy
15841,42,3617,4.0,,Road Trip (2000),Comedy
15842,45,3617,4.0,,Road Trip (2000),Comedy
15843,63,3617,1.0,,Road Trip (2000),Comedy
15844,64,3617,3.0,,Road Trip (2000),Comedy
15845,68,3617,3.5,,Road Trip (2000),Comedy
15846,82,3617,3.5,,Road Trip (2000),Comedy
15847,105,3617,3.5,,Road Trip (2000),Comedy
15848,111,3617,3.0,,Road Trip (2000),Comedy
15849,132,3617,1.5,,Road Trip (2000),Comedy
15850,157,3617,3.0,,Road Trip (2000),Comedy
15851,182,3617,2.0,,Road Trip (2000),Comedy
15852,219,3617,2.5,,Road Trip (2000),Comedy
15853,222,3617,3.5,,Road Trip (2000),Comedy
15854,237,3617,2.5,,Road Trip (2000),Comedy
15855,249,3617,4.0,,Road Trip (2000),Comedy
15856,274,3617,3.5,,Road Trip (2000),Comedy
15857,280,3617,2.5,,Road Trip (2000),Comedy
15858,298,3617,2.5,,Road Trip (2000),Comedy
15859,307,3617,2.0,,Road Trip (2000),Comedy
15860,327,3617,5.0,,Road Trip (2000),Comedy
15861,333,3617,1.0,,Road Trip (2000),Comedy
15862,342,3617,3.0,,Road Trip (2000),Comedy
15863,354,3617,3.5,,Road Trip (2000),Comedy
15864,361,3617,4.0,,Road Trip (2000),Comedy
15865,387,3617,2.0,,Road Trip (2000),Comedy
15866,414,3617,4.0,,Road Trip (2000),Comedy
15867,438,3617,3.0,,Road Trip (2000),Comedy
15868,448,3617,4.0,,Road Trip (2000),Comedy
15869,452,3617,5.0,,Road Trip (2000),Comedy
15870,453,3617,4.0,,Road Trip (2000),Comedy
15871,480,3617,3.0,,Road Trip (2000),Comedy
15872,484,3617,4.0,,Road Trip (2000),Comedy
15873,564,3617,4.0,,Road Trip (2000),Comedy
15874,573,3617,4.0,,Road Trip (2000),Comedy
15875,599,3617,2.5,,Road Trip (2000),Comedy
15876,608,3617,3.0,,Road Trip (2000),Comedy
15877,610,3617,3.5,,Road Trip (2000),Comedy
15958,1,3702,5.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15959,17,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15960,18,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15961,28,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15962,68,3702,2.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15963,79,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15964,95,3702,5.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15965,122,3702,4.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15966,160,3702,1.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15967,182,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15968,221,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15969,249,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15970,274,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15971,288,3702,2.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15972,290,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15973,298,3702,2.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15974,303,3702,5.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15975,312,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15976,313,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15977,318,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15978,332,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15979,368,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15980,380,3702,5.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15981,391,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15982,414,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15983,452,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15984,465,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15985,469,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15986,474,3702,2.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15987,480,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15988,489,3702,2.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15989,493,3702,2.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15990,555,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15991,561,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15992,580,3702,4.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15993,590,3702,3.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15994,599,3702,3.5,,Mad Max (1979),Action|Adventure|Sci-Fi
15995,603,3702,4.0,,Mad Max (1979),Action|Adventure|Sci-Fi
15996,1,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
15997,3,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
15998,68,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
15999,82,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16000,91,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16001,95,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16002,115,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16003,160,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16004,182,3703,1.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16005,183,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16006,202,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16007,226,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16008,244,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16009,274,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16010,288,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16011,290,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16012,303,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16013,312,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16014,313,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16015,318,3703,3.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16016,320,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16017,330,3703,3.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16018,332,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16019,368,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16020,380,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16021,382,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16022,403,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16023,414,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16024,452,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16025,465,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16026,480,3703,3.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16027,514,3703,4.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16028,532,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16029,555,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16030,561,3703,4.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16031,580,3703,4.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16032,590,3703,3.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16033,599,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16034,603,3703,5.0,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16035,610,3703,4.5,,Road Warrior  The (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller
16036,1,3729,5.0,,Shaft (1971),Action|Crime|Drama|Thriller
16037,182,3729,4.0,,Shaft (1971),Action|Crime|Drama|Thriller
16038,414,3729,3.0,,Shaft (1971),Action|Crime|Drama|Thriller
16086,1,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16087,7,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16088,13,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16089,18,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16090,19,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16091,20,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16092,21,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16093,28,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16094,34,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16095,39,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16096,42,3793,2.0,,X-Men (2000),Action|Adventure|Sci-Fi
16097,45,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16098,48,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16099,62,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16100,63,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16101,64,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16102,68,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16103,69,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16104,73,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16105,82,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16106,86,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16107,91,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16108,95,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16109,97,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16110,101,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16111,105,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16112,115,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16113,119,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16114,122,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16115,129,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16116,132,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16117,135,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16118,139,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16119,143,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16120,155,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16121,160,3793,1.0,,X-Men (2000),Action|Adventure|Sci-Fi
16122,164,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16123,166,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16124,167,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16125,172,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16126,177,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16127,182,3793,2.5,,X-Men (2000),Action|Adventure|Sci-Fi
16128,183,3793,2.0,,X-Men (2000),Action|Adventure|Sci-Fi
16129,184,3793,3.5,action|comic book|hugh jackman|marvel|superhero,X-Men (2000),Action|Adventure|Sci-Fi
16130,195,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16131,200,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16132,202,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16133,216,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16134,219,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16135,220,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16136,223,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16137,226,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16138,230,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16139,232,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16140,234,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16141,239,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16142,248,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16143,249,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16144,259,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16145,263,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16146,265,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16147,274,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16148,275,3793,2.0,,X-Men (2000),Action|Adventure|Sci-Fi
16149,287,3793,0.5,,X-Men (2000),Action|Adventure|Sci-Fi
16150,288,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16151,292,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16152,298,3793,2.5,,X-Men (2000),Action|Adventure|Sci-Fi
16153,299,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16154,303,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16155,307,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16156,312,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16157,313,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16158,328,3793,0.5,,X-Men (2000),Action|Adventure|Sci-Fi
16159,330,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16160,331,3793,2.5,,X-Men (2000),Action|Adventure|Sci-Fi
16161,332,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16162,334,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16163,344,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16164,352,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16165,354,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16166,356,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16167,365,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16168,367,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16169,371,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16170,380,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16171,381,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16172,391,3793,2.0,,X-Men (2000),Action|Adventure|Sci-Fi
16173,393,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16174,414,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16175,420,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16176,426,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16177,428,3793,2.0,,X-Men (2000),Action|Adventure|Sci-Fi
16178,430,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16179,432,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16180,434,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16181,438,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16182,448,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16183,452,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16184,453,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16185,457,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16186,459,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16187,462,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16188,466,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16189,474,3793,4.5,superhero,X-Men (2000),Action|Adventure|Sci-Fi
16190,475,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16191,477,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16192,478,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16193,480,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16194,483,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16195,489,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16196,493,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16197,509,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16198,520,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16199,525,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16200,534,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16201,555,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16202,560,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16203,561,3793,3.5,,X-Men (2000),Action|Adventure|Sci-Fi
16204,567,3793,2.5,,X-Men (2000),Action|Adventure|Sci-Fi
16205,570,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
16206,573,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16207,580,3793,4.5,,X-Men (2000),Action|Adventure|Sci-Fi
16208,586,3793,5.0,,X-Men (2000),Action|Adventure|Sci-Fi
16209,590,3793,3.0,,X-Men (2000),Action|Adventure|Sci-Fi
16210,591,3793,4.0,,X-Men (2000),Action|Adventure|Sci-Fi
